,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
11382,QMJHL,197108/colin-macsween,F,2016,20.688889,58,6,9,15,0.258621,3,2,110,0,0,DY+2,L,No,0.0,0,0
11383,QMJHL,197190/zachary-beaudoin,F,2014,18.069444,7,0,1,1,0.14,1,0,7,1,0,DY,R,No,0.0,0,0
11385,QMJHL,197191/jean-francois-lavoie,F,2015,19.055556,15,1,2,3,0.2,2,0,71,0,0,DY+1,L,No,0.0,0,0
11387,QMJHL,197194/julien-proulx,F,2015,19.675,45,1,3,4,0.09,2,2,79,0,0,DY+1,L,No,0.0,0,0
11391,QMJHL,197195/dylan-montcalm,F,2017,20.969444,62,16,60,76,1.225806,4,4,212,0,1,DY+2,L,No,0.0,0,0
11395,OHL,19723/rafal-martynowski,F,2005,21.105556,68,31,36,67,0.985294,4,4,248,0,1,DY+3,L,No,0.0,0,0
11398,QMJHL,197255/matthew-klebanskyj,D,2016,20.458333,49,2,9,11,0.22449000000000002,3,3,144,0,1,DY+2,L,No,0.0,0,0
11400,QMJHL,197260/gabriel-paquin,F,2015,19.088889,10,0,2,2,0.2,2,0,11,0,0,DY+1,L,No,0.0,0,0
11403,QMJHL,197262/beau-kiss-rusk,D,2016,20.405556,51,4,10,14,0.27451,3,3,123,0,1,DY+2,L,No,0.0,0,0
11404,QMJHL,197263/danick-gaudreau,F,2013,17.630556,4,1,0,1,0.25,1,0,4,1,0,DY-1,L,No,0.0,0,0
11409,QMJHL,197264/francois-beauchemin,F,2017,21.638889000000002,69,45,52,97,1.405797,5,4,237,0,1,DY+3,L,No,0.0,0,0
11413,QMJHL,197266/massimo-carozza,F,2017,21.322222,63,27,42,69,1.095238,4,4,248,0,1,DY+3,L,No,0.0,0,0
11415,QMJHL,197267/kyle-tibbo,F,2016,20.1,62,8,11,19,0.306452,2,2,121,0,0,DY+2,L,No,0.0,0,0
11416,QMJHL,197279/felix-landry,F,2014,19.022222,18,0,2,2,0.11,1,0,18,1,0,DY+1,L,No,0.0,0,0
11417,USHL,197282/connor-light,D,2014,19.602778,55,3,7,10,0.181818,1,1,55,1,0,DY+1,L,No,0.0,0,0
11421,WHL,197392/josh-elder,F,2008,19.875,52,4,9,13,0.25,4,4,202,0,1,DY+1,L,No,0.0,0,0
11425,WHL,197393/cole-simpson,D,2007,21.55,21,2,5,7,0.33,4,4,202,0,1,DY+3,L,No,0.0,0,0
11427,WHL,197394/jarrid-dowhay,F,2007,20.325,57,3,3,6,0.11,2,2,100,0,0,DY+2,R,No,0.0,0,0
11428,WHL,197405/kirk-bear,D,2015,20.063889,43,0,3,3,0.07,1,1,43,1,0,DY+2,L,No,0.0,0,0
11429,USHL,19743/andrew-leach,F,2002,20.908333,60,6,12,18,0.3,1,1,60,1,0,DY+2,L,No,0.0,0,0
11433,QMJHL,19744/jimmy-cuddihy,F,2004,20.397222,64,20,37,57,0.890625,4,4,247,0,1,DY+2,R,Yes,0.0,0,0
11436,WHL,197543/braden-purtill,F,2016,19.383333,37,2,3,5,0.14,3,3,143,0,1,DY+1,L,No,0.0,0,0
11438,USHL,19755/ben-geelan,F,2004,20.269444,59,11,18,29,0.491525,2,2,111,0,0,DY+2,L,No,0.0,0,0
11440,OHL,19756/ryan-del-monte,F,2003,20.005556,64,10,15,25,0.390625,2,2,131,0,0,DY+2,L,No,0.0,0,0
11444,WHL,197560/keegan-kolesar,F,2017,20.436111,54,26,34,60,1.111111,4,4,242,0,1,DY+2,R,Yes,0.0,0,0
11448,WHL,197561/ethan-bear,D,2017,20.219444,67,28,42,70,1.044776,4,4,263,0,1,DY+2,R,Yes,0.22222199999999998,18,1
11452,WHL,197699/regan-nagy,F,2018,21.344444,57,25,20,45,0.789474,4,4,267,0,1,DY+3,R,No,0.0,0,0
11456,OHL,197800/jeremy-bracco,F,2017,20.494444,57,25,58,83,1.45614,4,4,164,0,1,DY+2,R,Yes,0.0,0,0
11461,WHL,197807/jakob-stukel,F,2018,21.525,71,37,27,64,0.901408,5,4,265,0,1,DY+3,L,Yes,0.0,0,0
11465,OHL,197876/cameron-lizotte,D,2017,20.058332999999998,49,2,5,7,0.14,4,4,209,0,1,DY+2,L,No,0.0,0,0
11467,USHL,197898/angus-scott,F,2015,18.533333,30,2,1,3,0.1,2,1,33,0,0,DY,R,No,0.0,0,0
11470,WHL,198040/cam-mccaffrey,F,2004,21.175,68,19,10,29,0.426471,3,3,201,0,1,DY+3,R,No,0.0,0,0
11473,WHL,198131/matthew-campese,F,2017,19.763889000000002,37,2,4,6,0.16,3,3,128,0,1,DY+1,L,No,0.0,0,0
11476,WHL,198134/loch-morrison,D,2017,20.186111,67,3,15,18,0.26865700000000003,3,3,189,0,1,DY+2,R,No,0.0,0,0
11477,WHL,198283/taden-rattie,F,2017,19.55,46,1,4,5,0.11,1,1,46,1,0,DY+1,R,No,0.0,0,0
11481,WHL,198306/noah-philp,F,2019,21.041667,56,26,49,75,1.339286,4,4,259,0,1,DY+3,R,No,0.0,0,0
11482,USHL,198309/adam-tisdale,F,2018,19.85,50,18,15,33,0.66,1,1,50,1,0,DY+1,L,No,0.0,0,0
11487,QMJHL,198329/liam-murphy,F,2019,21.652778,58,17,6,23,0.396552,5,5,299,0,1,DY+3,L,No,0.0,0,0
11489,WHL,198332/jordan-roy,F,2017,19.016667,63,5,6,11,0.174603,2,2,97,0,0,DY+1,L,No,0.0,0,0
11491,WHL,198384/dustin-perillat,D,2016,19.680556,42,5,13,18,0.428571,2,2,95,0,0,DY+1,L,No,0.0,0,0
11494,WHL,198405/colby-sissons,D,2018,20.666667,72,13,58,71,0.9861110000000001,3,3,206,0,1,DY+2,L,No,0.0,0,0
11495,WHL,19842/pearce-eviston,F,2011,18.863889,2,1,0,1,0.5,1,0,2,1,0,DY,R,No,0.0,0,0
11496,QMJHL,198442/zac-gladu,F,2018,20.652778,17,1,1,2,0.12,1,0,17,1,0,DY+2,R,No,0.0,0,0
11499,WHL,198530/dakota-krebs,D,2019,20.469444,61,4,21,25,0.409836,3,3,200,0,1,DY+2,R,No,0.0,0,0
11503,WHL,198555/ryan-vandervlis,F,2018,20.311111,19,11,8,19,1.0,4,0,162,0,0,DY+2,R,No,0.0,0,0
11507,OHL,198702/james-ramsay,F,2002,21.558332999999998,8,2,0,2,0.25,4,0,151,0,1,DY+3,L,No,0.0,0,0
11511,WHL,198831/jayden-halbgewachs,F,2018,21.480556,72,70,59,129,1.791667,4,4,271,0,1,DY+3,L,No,0.0,0,0
11514,WHL,198942/mark-kitts,F,2003,20.611110999999998,24,2,3,5,0.21,3,3,91,0,1,DY+2,L,No,0.0,0,0
11516,WHL,198999/john-kopp,F,2003,18.636111,35,0,3,3,0.09,2,1,42,0,0,DY,R,No,0.0,0,0
11517,WHL,199000/tristen-elder,F,2016,18.761111,38,0,2,2,0.05,1,1,38,1,0,DY,R,No,0.0,0,0
11519,WHL,199013/c.j.-jackson,F,2004,18.666667,61,3,4,7,0.11,2,2,121,0,0,DY,R,No,0.0,0,0
11523,WHL,199124/turner-ottenbreit,D,2018,21.183332999999998,64,9,38,47,0.734375,4,4,274,0,1,DY+3,L,No,0.0,0,0
11527,WHL,199178/rykr-cole,F,2018,21.377778,8,2,1,3,0.38,4,0,202,0,1,DY+3,R,No,0.0,0,0
11532,OHL,199280/owen-macdonald,F,2017,21.308332999999998,61,16,21,37,0.606557,5,4,231,0,1,DY+3,R,No,0.0,0,0
11536,OHL,199281/santino-centorame,D,2017,21.380556,68,7,66,73,1.0735290000000002,4,4,262,0,1,DY+3,R,No,0.0,0,0
11541,WHL,199393/nick-chyzowski,F,2018,21.283333,72,20,26,46,0.638889,5,5,339,0,1,DY+3,L,No,0.0,0,0
11547,WHL,199394/brad-morrison,F,2018,21.697222,74,27,48,75,1.013514,6,5,334,0,1,DY+3,L,Yes,0.0,0,0
11553,WHL,199395/tyler-soy,F,2018,21.597222,66,36,56,92,1.393939,6,5,323,0,1,DY+3,L,Yes,0.0,0,0
11557,WHL,199396/troy-murray,D,2017,20.008333,67,4,14,18,0.26865700000000003,4,4,266,0,1,DY+2,L,No,0.0,0,0
11562,WHL,199397/kevin-davis,D,2018,21.502778,71,10,55,65,0.915493,5,5,341,0,1,DY+3,R,No,0.0,0,0
11567,WHL,199398/chaz-reddekopp,D,2018,21.705556,46,7,24,31,0.673913,5,5,279,0,1,DY+3,L,Yes,0.0,0,0
11571,WHL,199399/evan-fiala,D,2018,21.272222,71,7,13,20,0.28169,4,4,264,0,1,DY+3,R,No,0.0,0,0
11574,WHL,199400/ty-schultz,D,2017,20.527778,44,3,18,21,0.47727299999999995,3,3,186,0,1,DY+2,R,No,0.0,0,0
11578,WHL,199401/brennan-riddle,D,2018,21.133333,67,1,11,12,0.17910399999999999,4,4,246,0,1,DY+3,L,No,0.0,0,0
11579,WHL,199526/george-king,F,2018,20.263889000000002,23,5,1,6,0.26,1,1,23,1,0,DY+2,R,No,0.0,0,0
11580,WHL,199559/dylan-williamson,F,2016,18.688889,60,3,4,7,0.12,1,1,60,1,0,DY,L,No,0.0,0,0
11582,WHL,199564/michael-spacek,F,2017,20.433332999999998,59,30,55,85,1.4406780000000001,2,2,120,0,0,DY+2,R,Yes,0.0,0,0
11583,WHL,199588/jason-wenzel,D,2016,18.047222,57,3,4,7,0.12,1,1,57,1,0,DY,R,No,0.0,0,0
11586,WHL,199648/jake-elmer,F,2019,20.708333,68,39,42,81,1.191176,3,3,184,0,1,DY+2,R,No,0.0,0,0
11590,WHL,199652/aaron-hyman,D,2019,21.405556,68,10,40,50,0.735294,4,4,227,0,1,DY+3,R,No,0.0,0,0
11594,WHL,199660/jake-bean,D,2018,20.266667,57,12,36,48,0.8421049999999999,4,4,219,0,1,DY+2,L,Yes,0.0,2,1
11599,WHL,199682/tate-olson,D,2018,21.483333,54,2,22,24,0.44444399999999995,5,5,306,0,1,DY+3,L,Yes,0.0,0,0
11604,WHL,199709/joe-gatenby,D,2018,21.333333,72,13,46,59,0.8194440000000001,5,5,317,0,1,DY+3,R,No,0.0,0,0
11608,WHL,199714/matt-bradley,F,2018,21.647222,72,37,42,79,1.097222,4,4,281,0,1,DY+3,R,Yes,0.0,0,0
11611,WHL,199718/terrell-draude,F,2016,19.483333,56,11,6,17,0.303571,3,3,167,0,1,DY+1,L,No,0.0,0,0
11615,WHL,199722/aaron-boyd,F,2018,21.308332999999998,67,14,24,38,0.567164,4,4,250,0,1,DY+3,L,No,0.0,0,0
11616,USHL,199870/jake-guentzel,F,2013,18.941667000000002,60,29,44,73,1.216667,1,1,60,1,0,DY,L,Yes,0.769608,204,1
11618,WHL,199888/ty-comrie,F,2015,18.102778,71,7,14,21,0.295775,2,2,135,0,0,DY,L,No,0.0,0,0
11621,WHL,199894/ryan-gardiner,D,2017,20.555556,17,0,2,2,0.12,3,0,156,0,0,DY+2,L,No,0.0,0,0
11625,WHL,199896/wyatt-sloboshan,F,2018,21.641667,36,4,11,15,0.416667,4,4,219,0,1,DY+3,L,No,0.0,0,0
11629,WHL,199897/cameron-hebig,F,2018,21.65,66,41,49,90,1.363636,4,4,264,0,1,DY+3,R,No,0.0,0,0
11631,USHL,199898/auston-matthews,F,2015,17.994444,24,20,28,48,2.0,2,2,44,0,0,DY-1,L,Yes,0.966981,212,1
11635,OHL,199901/shane-collins,D,2018,21.569444,58,3,10,13,0.224138,4,4,239,0,1,DY+3,R,No,0.0,0,0
11639,WHL,199902/caleb-jones,D,2017,20.275,63,9,53,62,0.9841270000000001,4,4,193,0,1,DY+2,L,Yes,0.352941,17,1
11643,WHL,199904/connor-hobbs,D,2017,20.697222,67,31,54,85,1.268657,4,3,180,0,1,DY+2,R,Yes,0.0,0,0
11647,WHL,199905/noah-juulsen,D,2017,20.452778,49,12,22,34,0.693878,4,4,239,0,1,DY+2,R,Yes,0.181818,44,1
11650,WHL,199906/jordan-henderson,D,2017,20.469444,61,6,21,27,0.44262299999999993,3,3,158,0,1,DY+2,L,No,0.0,0,0
11652,USHL,199907/jackson-keane,F,2017,20.436111,40,4,10,14,0.35,2,2,76,0,0,DY+2,L,No,0.0,0,0
11654,USHL,199908/christian-cakebread,F,2015,18.416667,46,3,1,4,0.086957,2,2,90,0,0,DY,L,No,0.0,0,0
11656,WHL,199909/austin-wellsby,F,2017,20.208333,60,6,12,18,0.3,2,2,124,0,0,DY+2,R,No,0.0,0,0
11660,WHL,199912/jordy-stallard,F,2018,20.991667,72,44,47,91,1.263889,4,4,238,0,1,DY+2,L,Yes,0.0,0,0
11664,WHL,199913/cal-babych,F,2017,20.658333,15,2,2,4,0.27,4,0,164,0,1,DY+2,R,No,0.0,0,0
11666,WHL,199916/jesse-mills,D,2015,17.841667,29,0,4,4,0.14,2,2,64,0,0,DY-1,L,No,0.0,0,0
11669,WHL,199918/lane-pederson,F,2017,20.113889,62,25,40,65,1.0483870000000002,3,3,197,0,1,DY+2,R,No,0.0,0,0
11672,WHL,199919/meyer-nell,F,2017,20.388889000000002,30,2,2,4,0.13,3,3,151,0,1,DY+2,L,No,0.0,0,0
11675,WHL,199920/jordan-wharrie,D,2017,20.247222,71,5,7,12,0.169014,3,3,155,0,1,DY+2,R,No,0.0,0,0
11680,WHL,199921/jesse-gabrielle,F,2018,21.244444,27,13,6,19,0.703704,5,5,275,0,1,DY+3,L,Yes,0.0,0,0
11684,WHL,199922/tyler-brown,D,2017,20.591667,16,0,2,2,0.13,4,0,167,0,1,DY+2,L,No,0.0,0,0
11685,WHL,199930/chance-patterson,D,2016,19.294444,29,1,1,2,0.07,1,1,29,1,0,DY+1,L,No,0.0,0,0
11687,WHL,199934/mark-taraschuk,D,2016,19.452778,37,1,4,5,0.14,2,2,69,0,0,DY+1,L,No,0.0,0,0
11689,WHL,199935/brandon-kennedy,D,2016,19.375,38,0,4,4,0.11,2,2,60,0,0,DY+1,L,No,0.0,0,0
11692,WHL,199937/lucas-johansen,D,2017,19.830556,68,6,35,41,0.602941,3,3,202,0,1,DY+1,L,Yes,0.0,0,0
11697,WHL,199940/patrick-bajkov,F,2018,20.8,72,33,67,100,1.388889,5,5,342,0,1,DY+2,R,No,0.0,0,0
11702,USHL,199941/ethan-price,F,2018,21.661111,57,13,15,28,0.491228,5,5,332,0,1,DY+3,R,No,0.0,0,0
11706,WHL,199942/maxwell-james,F,2018,21.422222,58,7,14,21,0.36206900000000003,4,4,219,0,1,DY+3,L,No,0.0,0,0
11710,WHL,199944/colton-kroeker,F,2018,21.65,68,15,46,61,0.897059,4,4,252,0,1,DY+3,R,No,0.0,0,0
11713,WHL,199945/garrett-armour,F,2017,20.033333,41,0,4,4,0.1,3,3,142,0,1,DY+2,L,No,0.0,0,0
11715,WHL,199947/brandan-arnold,F,2017,20.444444,37,3,4,7,0.19,2,2,79,0,0,DY+2,R,No,0.0,0,0
11718,USHL,199948/bo-hanson,D,2017,19.838889,60,6,32,38,0.633333,3,3,169,0,1,DY+1,L,No,0.0,0,0
11720,USHL,199949/wade-allison,F,2016,18.919444,56,25,22,47,0.8392860000000001,2,2,91,0,0,DY,R,Yes,0.0,0,0
11722,USHL,199954/robby-jackson,F,2015,18.063889,44,14,24,38,0.8636360000000001,2,2,104,0,0,DY,L,No,0.0,0,0
11725,WHL,199955/colton-kehler,F,2018,21.216667,71,32,19,51,0.71831,3,3,200,0,1,DY+3,R,No,0.0,0,0
11726,WHL,199960/luke-osterman,F,2015,18.236110999999998,45,2,0,2,0.04,1,1,45,1,0,DY,R,No,0.0,0,0
11728,USHL,199968/rem-pitlick,F,2016,19.452778,56,46,43,89,1.589286,2,2,103,0,0,DY+1,L,Yes,0.0,1,1
11732,WHL,199979/jordan-topping,F,2018,21.152778,72,38,42,80,1.111111,4,4,243,0,1,DY+3,L,No,0.0,0,0
11735,USHL,199983/jake-durflinger,F,2017,19.941667000000002,51,12,17,29,0.568627,3,3,164,0,1,DY+1,R,No,0.0,0,0
11738,WHL,199990/james-shearer,D,2018,21.227778,43,2,10,12,0.27907,3,3,166,0,1,DY+3,L,No,0.0,0,0
11739,USHL,199996/zak-galambos,D,2017,20.447222,25,2,7,9,0.36,1,1,25,1,0,DY+2,R,No,0.0,0,0
11742,WHL,199999/brogan-o-brien,F,2018,21.088889,52,17,24,41,0.788462,3,3,193,0,1,DY+3,L,No,0.0,0,0
11743,WHL,200027/keith-anderson,F,2016,19.408333,33,1,5,6,0.18,1,1,33,1,0,DY+1,R,No,0.0,0,0
11747,QMJHL,200112/tyler-boland,F,2017,21.008333,68,48,55,103,1.5147059999999999,4,4,246,0,1,DY+3,L,No,0.0,0,0
11748,QMJHL,200113/joshua-fitzgerald,D,2015,19.508333,24,0,1,1,0.04,1,1,24,1,0,DY+1,L,No,0.0,0,0
11750,QMJHL,200125/lee-dower,D,2016,20.386111,15,1,2,3,0.2,2,0,17,0,0,DY+2,L,No,0.0,0,0
11751,WHL,200319/mackenzie-dwyer,D,2016,19.577778,20,1,3,4,0.2,1,1,20,1,0,DY+1,L,No,0.0,0,0
11755,WHL,200326/alex-overhardt,F,2018,21.666667,70,15,25,40,0.571429,4,4,273,0,1,DY+3,L,No,0.0,0,0
11758,USHL,200327/alec-mehr,F,2017,20.677778,59,14,14,28,0.474576,3,3,161,0,1,DY+2,R,No,0.0,0,0
11762,WHL,200329/evan-weinger,F,2018,21.408333,65,31,26,57,0.876923,4,4,251,0,1,DY+3,R,No,0.0,0,0
11766,WHL,200376/brett-girard,F,2001,21.561111,42,17,22,39,0.9285709999999999,4,4,221,0,1,DY+3,L,No,0.0,0,0
11768,WHL,200469/jordan-borstmayer,F,2017,19.683332999999998,64,7,7,14,0.21875,2,2,125,0,0,DY+1,R,No,0.0,0,0
11771,WHL,200492/riley-sawchuk,F,2019,20.491667,67,20,33,53,0.791045,3,3,192,0,1,DY+2,R,No,0.0,0,0
11773,WHL,200500/drew-warkentine,F,2017,18.977778,32,2,4,6,0.19,2,2,85,0,0,DY,L,No,0.0,0,0
11775,QMJHL,200517/jean-philippe-hamel,F,2003,19.952778,43,3,7,10,0.232558,2,2,72,0,0,DY+1,L,No,0.0,0,0
11777,WHL,200519/matthew-brusciano,F,2008,19.516667,14,1,1,2,0.14,2,0,44,0,0,DY+1,L,No,0.0,0,0
11778,USHL,200682/levi-kleiboer,D,2019,21.161111,4,0,1,1,0.25,1,0,4,1,0,DY+3,R,No,0.0,0,0
11780,WHL,200694/spencer-bast,F,2017,20.694444,60,9,8,17,0.283333,2,2,107,0,0,DY+2,R,No,0.0,0,0
11783,QMJHL,200696/kolby-johnson,F,2018,20.341667,41,1,1,2,0.05,3,3,118,0,1,DY+2,L,No,0.0,0,0
11785,WHL,200702/braydon-buziak,F,2018,20.641667,66,5,10,15,0.227273,2,2,121,0,0,DY+2,L,No,0.0,0,0
11789,WHL,200710/cale-fleury,D,2018,19.822222,68,12,39,51,0.75,4,4,269,0,1,DY+1,R,Yes,0.0,0,0
11793,WHL,200717/tanner-jeannot,F,2018,21.294444,72,40,40,80,1.111111,4,4,267,0,1,DY+3,L,No,0.0,0,0
11798,WHL,200735/dawson-davidson,D,2019,21.438889,68,13,62,75,1.102941,5,5,301,0,1,DY+3,L,No,0.0,0,0
11802,WHL,200742/donovan-neuls,F,2018,20.891667,71,22,54,76,1.070423,4,4,283,0,1,DY+2,L,No,0.0,0,0
11805,WHL,200775/jack-flaman,F,2018,21.416667,21,6,5,11,0.52381,3,3,134,0,1,DY+3,L,No,0.0,0,0
11809,WHL,200792/taylor-ross,F,2019,21.569444,68,34,35,69,1.0147059999999999,4,4,230,0,1,DY+3,L,No,0.0,0,0
11812,WHL,200793/jeff-faith,D,2019,21.691667000000002,63,1,3,4,0.06,3,3,183,0,1,DY+3,R,No,0.0,0,0
11818,WHL,200798/nolan-reid,D,2019,21.475,68,17,34,51,0.75,6,5,332,0,1,DY+3,R,No,0.0,0,0
11821,WHL,200799/jared-legien,F,2019,21.036111,3,1,2,3,1.0,3,0,133,0,0,DY+3,L,No,0.0,0,0
11823,WHL,200857/bryce-platt,F,2018,20.325,60,4,2,6,0.1,2,2,94,0,0,DY+2,L,No,0.0,0,0
11825,WHL,200867/tyler-adams,F,2017,20.427778,66,4,11,15,0.227273,2,2,138,0,0,DY+2,L,No,0.0,0,0
11826,USHL,200869/chaseton-sare,F,2019,21.666667,31,0,2,2,0.06451599999999999,1,1,31,1,0,DY+3,R,No,0.0,0,0
11829,WHL,200892/conner-chaulk,F,2018,21.319444,56,16,15,31,0.553571,3,3,176,0,1,DY+3,L,No,0.0,0,0
11833,WHL,200913/riley-woods,F,2019,21.222222,65,29,46,75,1.153846,4,4,230,0,1,DY+3,L,No,0.0,0,0
11836,WHL,200915/arthur-miller,F,2018,21.297222,3,0,2,2,0.67,3,0,107,0,0,DY+3,L,No,0.0,0,0
11839,WHL,200927/tanner-nagel,F,2019,21.633333,65,13,10,23,0.353846,3,3,194,0,1,DY+3,R,No,0.0,0,0
11842,WHL,200933/kole-lind,F,2018,19.913889,58,39,56,95,1.637931,3,3,198,0,1,DY+1,R,Yes,0.0,0,0
11847,WHL,200946/jared-dmytriw,F,2019,21.611110999999998,65,15,23,38,0.584615,5,5,315,0,1,DY+3,R,No,0.0,0,0
11849,USHL,200976/brad-belisle,F,2017,19.636111,43,0,3,3,0.069767,2,2,81,0,0,DY+1,L,No,0.0,0,0
11852,QMJHL,200984/zach-grzelewski,F,2017,20.380556,12,0,1,1,0.08,3,0,104,0,0,DY+2,L,No,0.0,0,0
11853,USHL,200987/laine-mckay,F,2016,19.697222,27,4,5,9,0.333333,1,1,27,1,0,DY+1,R,No,0.0,0,0
11854,QMJHL,200994/kristopher-hamlin,F,2016,19.363889,1,0,0,0,0.0,1,0,1,1,0,DY+1,R,No,0.0,0,0
11858,QMJHL,200997/chase-stewart,D,2018,21.405556,53,5,24,29,0.5471699999999999,4,4,194,0,1,DY+3,R,No,0.0,0,0
11860,USHL,201050/dylan-steman,F,2014,20.272222,56,13,17,30,0.535714,2,2,114,0,0,DY+2,L,No,0.0,0,0
11864,WHL,201091/josh-curtis,F,2019,20.975,68,13,14,27,0.397059,4,3,222,0,1,DY+2,L,No,0.0,0,0
11865,USHL,201096/stephen-kleysen,D,2016,19.591667,25,1,2,3,0.12,1,1,25,1,0,DY+1,L,No,0.0,0,0
11866,USHL,201103/reid-stefanson,F,2018,21.569444,51,13,26,39,0.764706,1,1,51,1,0,DY+3,L,No,0.0,0,0
11869,WHL,201106/colten-veloso,F,2018,21.216667,71,25,22,47,0.661972,3,3,213,0,1,DY+3,R,No,0.0,0,0
11873,WHL,201127/jermaine-loewen,F,2019,21.658333,59,28,18,46,0.7796609999999999,4,4,258,0,1,DY+3,L,Yes,0.0,0,0
11877,WHL,201236/liam-schioler,D,2019,21.641667,66,5,3,8,0.12,4,4,260,0,1,DY+3,L,No,0.0,0,0
11882,WHL,201245/tanner-kaspick,F,2018,20.630556,60,25,39,64,1.066667,5,4,216,0,1,DY+2,L,Yes,0.0,0,0
11885,WHL,201256/ty-lewis,F,2018,20.527778,70,44,56,100,1.4285709999999998,3,3,188,0,1,DY+2,L,No,0.0,0,0
11886,WHL,201258/jon-hanley,F,2003,18.166667,19,0,2,2,0.11,1,0,19,1,0,DY,L,No,0.0,0,0
11891,WHL,201265/vince-loschiavo,F,2019,21.483333,63,37,25,62,0.9841270000000001,5,5,318,0,1,DY+3,R,No,0.0,0,0
11895,WHL,201268/linden-mccorrister,F,2019,21.472222,45,14,15,29,0.6444439999999999,4,4,175,0,1,DY+3,L,No,0.0,0,0
11899,WHL,201274/nolan-patrick,F,2017,18.988889,33,20,26,46,1.393939,4,3,163,0,1,DY,R,Yes,0.42068999999999995,145,1
11904,WHL,201293/stelio-mattheos,F,2019,20.252778,65,44,52,96,1.476923,5,4,253,0,1,DY+2,R,Yes,0.0,0,0
11906,WHL,201296/dawson-martin,F,2017,19.625,67,10,7,17,0.253731,2,2,127,0,0,DY+1,L,No,0.0,0,0
11910,WHL,201355/ethan-mcindoe,F,2019,20.147222,63,16,24,40,0.634921,4,4,263,0,1,DY+2,L,No,0.0,0,0
11914,WHL,201359/matthew-wedman,F,2019,20.305556,66,40,37,77,1.166667,4,4,256,0,1,DY+2,L,No,0.0,0,0
11915,WHL,201360/cameron-macphee,D,2018,19.327778,47,2,2,4,0.09,1,1,47,1,0,DY+1,L,No,0.0,0,0
11919,WHL,201363/james-hamblin,F,2019,20.383333,67,33,44,77,1.149254,4,4,260,0,1,DY+2,L,No,0.0,0,0
11922,WHL,201367/brayden-gorda,D,2018,19.416667,30,1,3,4,0.13,3,3,146,0,1,DY+1,L,No,0.0,0,0
11926,WHL,201368/josh-paterson,F,2019,20.65,68,24,30,54,0.794118,4,4,273,0,1,DY+2,R,No,0.0,0,0
11927,USHL,201422/lukas-fiala,F,2000,20.25,51,18,19,37,0.72549,1,1,51,1,0,DY+2,L,No,0.0,0,0
11931,OHL,201447/alexander-chmelevski,F,2019,20.266667,56,35,40,75,1.339286,4,4,216,0,1,DY+2,R,Yes,0.0,0,0
11934,USHL,201449/cole-guttman,F,2018,19.441667000000002,17,6,5,11,0.647059,3,0,75,0,0,DY+1,R,Yes,0.0,0,0
11938,OHL,201450/ivan-lodnia,F,2019,20.041667,41,17,28,45,1.097561,4,4,231,0,1,DY+2,R,Yes,0.0,0,0
11940,WHL,201452/jake-mcgrew,F,2019,20.555556,61,31,23,54,0.8852459999999999,2,2,126,0,0,DY+2,R,Yes,0.0,0,0
11942,USHL,201453/brannon-mcmanus,F,2017,18.194444,53,18,20,38,0.7169810000000001,2,2,111,0,0,DY,R,No,0.0,0,0
11946,OHL,201455/jason-robertson,F,2019,20.147222,62,48,69,117,1.887097,4,4,252,0,1,DY+2,L,Yes,0.0,0,0
11947,USHL,201459/logan-britt,D,2019,20.597222,63,5,16,21,0.333333,1,1,63,1,0,DY+2,L,No,0.0,0,0
11948,USHL,201461/jackson-decker,D,2019,20.488889,60,0,13,13,0.216667,1,1,60,1,0,DY+2,L,No,0.0,0,0
11950,OHL/USHL,201467/adam-kadlec,F,2018,19.033333,35,1,3,4,0.11428599999999998,2,2,95,0,0,DY+1,R,No,0.0,0,0
11954,OHL,201468/joey-keane,D,2019,20.202778,66,8,31,39,0.590909,4,4,250,0,1,DY+2,R,Yes,0.0,0,0
11955,USHL,201469/sam-martel,D,2019,20.638889000000002,44,0,5,5,0.11363599999999999,1,1,44,1,0,DY+2,R,No,0.0,0,0
11956,USHL,201472/tyce-thompson,F,2018,19.175,60,12,20,32,0.533333,1,1,60,1,0,DY+1,R,No,0.0,0,0
11958,USHL,201473/brady-tkachuk,F,2017,17.997222,24,12,11,23,0.958333,2,2,56,0,0,DY-1,L,Yes,0.633803,71,1
11960,USHL,201476/nick-abruzzese,F,2019,20.280556,62,29,51,80,1.2903229999999999,2,2,118,0,0,DY+2,L,No,0.0,0,0
11963,USHL,201477/steven-agriogianis,F,2019,20.688889,56,4,11,15,0.267857,3,3,143,0,1,DY+2,R,No,0.0,0,0
11964,USHL,201479/michael-callahan,D,2018,18.977778,59,3,15,18,0.305085,1,1,59,1,0,DY,L,Yes,0.0,0,0
11966,USHL,201481/marc-del-gaizo,D,2018,18.927778,59,12,26,38,0.644068,2,2,117,0,0,DY,L,No,0.0,0,0
11968,USHL,201486/tyler-inamoto,D,2017,18.358333,17,2,5,7,0.41176499999999994,2,0,31,0,0,DY,L,Yes,0.0,0,0
11972,OHL,201488/kyle-maclean,F,2019,20.377778,68,18,42,60,0.882353,4,4,227,0,1,DY+2,L,No,0.0,0,0
